mid,province,gender,verified,retweet_mid_indicator,uid,retweet_uid_indicator,source,image,text,geo,created_at,delete_indicator,censor_indicator
mUEOqeDWBT,31,m,True,1,u0YUY4UQV,1,新浪微博手机版,0,//@uBKZ0FFUJ： 这个内容的帖，删得极快。//@u0YUS4WCV：  //@uYC3WRS5D： 让那个副省长晒晒自己的表看看。//@uYC3ZFR0X：  先转，等删帖！//@uTS2OPATU： [圍觀]//@uY02UBX0F：  此微博由新浪系统自动转发//@uCBTMIOGD： [给力],0,2012-09-23,1,1
mkbzgltKfK,11,m,True,1,uQZ0QAVZD,1,Coolpad终端,0,呵呵，那就抵制吧！//@ukn： 自查一下！@uPA3HN151： @uFAGNDKO： @uMLLZPYAZ： @uATZY22FW： @uQZ0QAVZD： @赵钢gangge,0,2012-09-23,1,1
mU5qC86t3H,11,f,True,1,u1CIXQMT4,1,iPad客户端,0,大表哥，一个比一个大。。。 //@uHJXF1CT2：  手真快啊，继续找。//@u1CIABK01：  //@uP2ZKNHEX：  转发微博。,0,2012-09-23,1,1
mBsbeaOGL1,81,m,True,0,u351ZJORC,0,新浪微博,0,中午吃饭，大家讨论哪个国家最排华？于是开始列举，全世界最排华的地方在哪里：限制华人自由出入、限制华人买房、限制华人买车、限制华人子女自由上学、强迫华人缴纳更高的税、限制华人购买更高价的油价、缴纳更贵的网费、给华人吃地沟油@uQSM5B1DD： 奶粉，剥夺华人选举权……最后，所有人都不说话了,0,2012-09-23,0,1
mc9d8ud7kK,11,m,True,1,uR1WGWGAE,1,iPhone客户端,0,//@uUPCA5NKO： 蔑视舆论，是某些领导的基本原则。//@uZQXIKYGR：  晒SB//@uW0EJVYEL：  我完全同意石老师的判断。 //@uII5MEOLS： 俺不相信党的高级干部这么说爱国群众 //@uONP50TEC： 大表哥来了。,0,2012-09-23,1,1
mEjVpoXLIf,32,m,True,1,uLUCT1FAB,1,摩托罗拉智能手机,0,无言。//@ukn： 中央社也没有和汉奸站在一起反对国民党，没有帮助日本人推翻国民政府啊，就政治伦理而言，把目前的新华社和中央社相比，的确是对中央社的侮辱。,0,2012-09-23,1,1
mkGskWRAZ3,400,f,True,1,uJ2O1WDZB,1,新浪微博,0,像叔这样的成功男人，没几个二婶三婶是说不过去的，别看他白天《非诚勿扰》，晚上说不定就是《让子弹飞》，如果有个婶儿这个时候出来亮下剑，叔绝对被秒杀成《赵氏孤儿》。,0,2012-09-23,1,1
mu9fe4tpzp,400,f,True,0,uJ2O1WDZB,0,新浪微博,1,表哥是地厅级，李叔是副部级，叔要是倒在微博上，那可就破记录了。,0,2012-09-23,1,1
mZwPX8xphZ,11,m,True,1,uDSOCD3M,1,iPhone客户端,0,「求证：表哥后台强硬答记者问」陕西省委人民副省长李金吼道：不能网络暴民一闹腾，我们就乱了方寸。别说达才没有贪污腐败，就是有，我看也不能查，不能顺着网络暴民的意愿查，要顶住网络歪风邪气，这对我们党在群众中的威信，对我们的十八大能否成功召开非常重要。,0,2012-09-23,1,1
mr39hdmbd9,11,m,True,1,uDSOCD3M,1,iPhone客户端,0,「准备认真开斯巴达呢：（」 //@u0AGO1GOZ： 我们正准备组织抗议呢//@uTS2D0YM4：  转发微博。,0,2012-09-23,1,1
m87OWs2LBJ,31,m,True,1,uQHCC3JHO,1,360安全浏览器,0,有签名的，需鉴定真伪。//@uM1UGCNXW：  中国的领导干部吃是强项，每个单位的领导部一个操星，以接待董事会，局领导，合作单位为名，他们全家 想吃什么就请什么，吃时总带一个结帐的最后他签字报销了事，Y也不怕吃死![怒骂][怒骂]//,0,2012-09-23,1,1
m4YqL8DZGL,35,m,True,1,u0VPYMTQL,1,专业版微博,0,[国旗][话筒] bao ming la,0,2012-09-23,1,1
mFLEUEnLsG,35,m,True,0,u0VPYMTQL,0,专业版微博,1,国庆出游活动 时间：2012年10月1日-2012年10月7日 地点：钓鱼岛 活动内容:烧烤、露营、钓鱼、游泳。 出行方式：包船。 装备：自带机关枪，手榴弹，手枪，炸药、帐篷、盒饭。 风险提示：入岛有风险，报名须谨慎。报名算勇士，牺牲算烈士，有意者，请回复报名[国旗] [给力],0,2012-09-23,1,1
mnVigMAGBc,45,m,True,1,uHQY23NUA,1,新浪微博,0,不辟谣就转。//@uJWAEL3KO：  表哥走了，表叔来了。这戏不冷场，有得看[耶] //@uQHCLRUPS： 党员原来是这样说话的[怒骂] //@u0VP2DW3X：  强硬转! //@uKB50LSE4：  //@uP2ZGX0JY：  [围观] //@ukn：  //@uRULPOYL：  //@uM1UZHXU1：  //@uVEQ5RSBB：  //@uUPW4NQQZ： …,0,2012-09-23,1,1
m5uNHftY6M,11,m,True,0,uPVDHMYGA,0,iPhone客户端,1,反了、扶老子起来！[偷笑][威武][给力],0,2012-09-23,1,1
mCCPRfRGL7,44,m,True,1,uVT4CB5DT,1,新浪微博,0,//@uSIA53EXD：  转发 //@uONPGN0Y4： 动武底线,0,2012-09-23,1,1
meBKDGlsSo,11,m,True,1,uOQZCVNHU,1,新浪微博,0,//@uDSKY12K：  //@uQZ0CI1XP：  @uY04FBYAS： //@uPA3YSSCJ：  [嘘]//@uRLOYXVGP：  这样的记者多了去了[偷笑]//@uOQZGXUA4： 人民日爆了。[酷]//@uOQZ53DR2：  一般记者没这待遇。//@uK3R15WBK： 这事得宣传,0,2012-09-23,1,1
mu9feEAS8s,11,m,True,1,uJ2O02RIK,1,HTC手机,0,俺家滴表叔数不清，木有大事。。。[睡觉] //@uNEGNQTWD：  //@uCBTGHNKA： 网络暴民？  //@uY02ELGSD： 大表哥！,0,2012-09-23,1,1
mnVinGNDaS,11,m,True,1,uMLLVI1FM,1,新浪微博,0,转发微博,0,2012-09-23,1,1
mu9fvmPgEx,31,m,True,1,uY02ZMNOH,1,iPhone客户端,0,什么？ //@ukn： 这社会，无法无天[衰],0,2012-09-23,1,1
m9IUbIvRIY,31,m,True,1,uEMBUAW2W,1,iPad客户端,0," //@uHJXT2CDZ：  //@uRLO3FWV2：  //@ukn： //@uAHFN1UKE： //@u1O5OZKVF：  //@uFAZ1RRR：  //@ukn：  //@ukn： 事实就是如此!那些对历史毫无所之的还大放厥词,实在太可不相信还要坚持,那么下一个张志新就是你本人!/",0,2012-09-23,1,1
mA3pDeyiuc,31,m,True,1,uEMBUAW2W,1,iPad客户端,0, //@u0VPSMPFV：  //@uATZM23VZ：  //@uONPCJOC4：  动了众怒。,0,2012-09-23,1,1
m4YqLr6X2x,11,m,True,1,uZNJ0QZ53,1,三星GalaxyNote,0,这我不同意，能揭露腐败的都是好汉，不分地域！ //@uRLOYXVGP： 一个山西记者，胡封陕西副省长是表哥算个鸟本事？你能把你本省的副省长新表哥挖出来，那才是个好汉！,0,2012-09-23,1,1
mQFoWP4dgS,44,f,True,1,uHRVYWF5T,1,iPhone客户端,0,无偿吃了54万？ //@uB5N2GZ03： 前赴后继！,0,2012-09-23,1,1
mxOXu8Cdof,44,f,True,1,uHRVYWF5T,1,iPhone客户端,0,表哥栽了，他来喊冤，同病相怜？ //@uLMISY00F： 但最终省委没有采纳他的意见，达才还是被拿下，对此李副省长做何感想呢？继续为其鸣冤叫屈不成？建议慎重，否则网络暴民可不是好惹的！供参考！ //@uJ2O1WDZB： 查！  //@uPA3WLEKT： 求真相 //@u02LO4SXX：  这位领导很威风。,0,2012-09-23,1,1
mQWZwAf7EJ,44,f,True,1,uHRVYWF5T,1,iPhone客户端,0,阻挠查处表哥的人是这位？ //@ukn： 这个一定要查，一、一个仆人敢骂主人；二、包庇表哥，并声称是＂表叔＂ //@uHRVYWF5T：  把网民称暴民？声讨腐败没错呀。 //@uTZ5JCRGX： 求证!// //@uW0E02IYA：  请中纪委对其严查！//@uDZP02AUN： 裸官人渣滚回你的境外狗窝去[吐]//@ukn：  李金柱省长!,0,2012-09-23,1,1
mfobXKHShT,44,f,True,1,uHRVYWF5T,1,iPhone客户端,0,把网民称暴民？声讨腐败没错呀。 //@uTZ5JCRGX： 求证!// //@uW0E02IYA：  请中纪委对其严查！//@ukn：  裸官[吃惊] //@uDZP02AUN： 裸官人渣滚回你的境外狗窝去[吐]//@ukn：  李金柱省长!,0,2012-09-23,1,1
mdOG7NLtHx,44,f,True,1,uQZ03VCFN,1,iPhone客户端,0,的确是好表，唉 //@uI43N31FS： 本来官员不宜露富，行事宜低调，无奈万金假身实在烧得难受，有那么多钱不用多冤枉哈，本以为屌丝们不懂江诗丹顿，可以偷偷美下，没想到神马花总。。。 //@uNEGMA4AM：  //@u1CR2P5KL： 猛料,0,2012-09-23,1,1
mxApJUst8j,71,m,True,1,uJWAZ5AFM,1,新浪微博,0,已阅，请陕西省纪委立即成立专案组调查李金柱同志的问题。[话筒][话筒],0,2012-09-23,1,1
mRsr5qCnER,71,m,True,1,uJWAZ5AFM,1,新浪微博,0,已阅，请陕西省纪委立即成立专案组调查李金柱同志的问题。[话筒] //@uEMB0UUR0：  回复@ukn： [哈哈] //@ukn： 回复@uLUCQ1BLW： 你只知道表哥，但是后面的大表哥呢，表叔呢，花总一直鉴表，敬请关注,0,2012-09-23,1,1
mQFoiwNZdl,31,m,True,1,uOQZ3R4KF,1,新浪微博,0,转发微博,0,2012-09-23,1,1
mTSea8j6pf,44,m,True,1,uEMB15MFB,1,新浪微博,0,转发微博,0,2012-09-23,1,1
mBsbviSCfE,100,f,True,1,uW0EGMSOX,1,iPad客户端,0, //@uMLLHMPKS：  如果不能由我们自己选领导，表哥基本就是前赴后继！ //@ukn：  网民围观省长的手表，本质上是要求官员财产公开。官员财产公示制度，从80年代开始呼吁到现在30多年了，除了朝鲜那样的封建王朝，恐怕世界上少有没有建立官员财产公示制度的国家了。,0,2012-09-23,1,1
mEjVHjIMwe,11,m,True,1,uLUCKM422,1,三星GalaxyNote,0,一点儿都不相信。。。//@uJWA0L2C2： 求证？//@uII5MEOLS：  俺不相信党的高级干部这么说爱国群众 //@uONP50TEC： 大表哥来了。,0,2012-09-23,1,1
mSajvAy3Vp,37,m,True,1,uBKZRSELB,1,iPhone客户端,0,[哈哈] //@uTZ5BQOYR：  //@uKB5UWDVI：  让你代表！ //@u1OVXVHRF：  李副省长，你看网民也挺忙的，还要操心你的手表品牌、价位， 要不你自个儿把发票晒出来得了 //@uM1UG5DJV：  //@uTZ5351DV：   //@uS5WBKPSK：   //@uKB51QA31：   //@uP2ZSWRL4：   //@uKPJ2RNC5：  //@uFADV5CX：  ,0,2012-09-23,1,1
mgweUP7aVC,71,f,True,1,uLUCKSMV3,1,三星Galaxy SIII,0,轉轉不評論[挖鼻屎] //@u5KYGGHAG： 17房，17老婆！没房，没老婆,0,2012-09-23,1,1
mSajekzNLe,32,m,True,1,uI43JDWTB,1,UC浏览器,0,转发微博,0,2012-09-23,1,1
mZmSc9xuw0,61,m,True,1,uNEGN5M33,1,新浪微博,0,哈师傅从哪儿找到一张这么精彩而有内涵的照片？,0,2012-09-23,1,1
mf6HR86ii8,53,m,True,1,uONP5QEOG,1,iPhone客户端,0,支持,0,2012-09-23,1,1
mNpafbplO1,53,m,True,1,uONP5QEOG,1,iPhone客户端,0,这个党员急眼了。 //@ukn： 纪委书记？？？//@uGL4P15JE：  这是何方妖孽？,0,2012-09-23,1,1
mVQ0cTqSof,11,f,True,1,uY020VHOG,1,iPhone客户端,0,//@uDSCHDGG： //@uEMBQMDZE： //@uZXYANXOY： 他们说，毛主席不知道这些事，都是四人帮背着毛主席搞的。镇反的时候都是背着毛主席枪毙的人；大跃进的时候都是背着毛主席饿死的人；文革的时候都是背着毛主席斗死的人。——这些美奴汉奸污蔑说中国人找了个什么都不知道的傻子当主席。,0,2012-09-23,1,1
m7n66lQBrV,12,m,True,1,uZNDTAYU1,1,WeicoPro,0,[火鸡] //@uTS2GRXKW：  官事如表，扼腕长叹！,0,2012-09-23,1,1
mNTwDl4oql,11,m,True,1,uGL4NYEP5,1,iPhone客户端,0,一窝又一窝 //@ukn： [右边亮了]//@ukn：  //@uATZDKEDO：  张厅长来财政厅有3个月了吧？在林业厅那几年，华南虎事件也不没让你吸取一点教训？网民惹不起啊,0,2012-09-23,1,1
mT54Fqanmk,11,m,True,0,u3JHVQR02,0,享拍微博通,0,"第一，打人不对; 第二，有汉奸言论的人不一定就是汉奸; 第三，打汉奸也不对; 第四，对汉奸言论, 不能姑息迁就; 第五，组织88位老人上书, 是一个很大的工作量; 第六,反韩德强事小,反毛泽东事大; 第七，借韩德强事件，进一步大肆污陷毛泽东，这是一个诡异的政治动向.",0,2012-09-23,1,1
mhkoqCtd6s,11,m,True,0,uONPHYU4E,0,iPad客户端,1,#钓鱼岛#作为中日间长期历史问题，今后还会持续争议下去，因为这对两国高层都有用：①东瀛争取选票博大选，天朝转移官民矛盾博上位；②两国军方都会扩充军备，但效果会不一样（腐败一方发国难财的机会来了）。［警告］玩弄民族主义、民粹主义之火，最终会烧到自己。煽起极端情绪会反弹，目前已有迹象。,0,2012-09-23,1,1
mJd1DQvzHS,81,m,True,1,uCBTJTMPK,1,新浪微博,0,我要寄一首诗给她，《致一个被囚禁者》//@uFAWN4HI：  月饼还需寄吗？ //@uQHC0BCNA： 再转！//@ukn： 这个要转，要寄！,0,2012-09-23,1,1
mLLHmMv7z6,11,m,True,1,uWYNMJT2C,1,360安全浏览器,0,"不失其所者久,死而不亡者寿！诚哉斯言！//@uZNJ04ZLK：  //@u35U2STGA：  回复@uRU3TR0B： 。[不要]胡老在他的有生之年，说了他想说的话，做了他想做的事，这些话和事都在中国的历史上留下浓重的一笔。胡老的人生，是他那代人中最不憋屈的。 //@uRU3TR0B： 胡老人生憋屈啊！",0,2012-09-23,1,1
mpbBiWWsHk,11,m,True,1,uWYNMJT2C,1,360安全浏览器,0,一篇值得细读、值得深思、值得讨论的文章，一段值得回忆的当代史。我读新闻理论课时，曾就此问题与老师讨论过，坦白讲他没能说服我。文中有句话触动很大——我思想上也产生了疑问：一个以为人民服务为宗旨的共产党，一个以“人民”二字命名的报纸，为什么如此忌讳“人民性”？,0,2012-09-23,1,1
m1gsqHMo2,11,m,True,1,uY02QRVEQ,1,360安全浏览器,0,//@ukn：  @uKPKZF04C： //@uQHCLANBA： //@ukn： 他妈的，越看他说的那段话越觉得恶心，十八大就是要办你们这帮畜牲的。@uQHCLANBA： @uZQX0N1M2： @uVT4H3DJ2： @uMLLVMMQI： @uY02QRVEQ： //@ukn： 我们的公仆觉得不以为然，不就是块表吗？多的是呢，瑞士银行还有存货呢。,0,2012-09-23,1,1
m87OiLc45z,11,m,True,1,uKB5WRDWB,1,新浪微博,0,//@uDZPZI5IW：  转,0,2012-09-23,1,1
mT54F0mSgA,11,m,True,1,uRUW3VFD,1,新浪微博手机版,0,//@ukn： 最可恶的就是这帮抬轿子的。//@uSIABVWKL： 天下苦秦久矣。[泪] //@uS5WKZBT5： 不是智商问题，是真正的有恃无恐。 //@ukn：   //@uOQZHM0OR：  1949年10月1日，伟大领袖毛主席在天安门城楼庄严宣告：“中国人民从此站起来啦。”结果是他老人一个人站了起来，全国人民都跪下了。 //@一网,0,2012-09-23,1,1
mSFDz9JAIL,33,m,True,1,uW0EKQLVD,1,新浪微博,0,一定要转！,0,2012-09-23,1,1
mFLEVGVJ5v,31,m,True,1,uUPWNJH5Y,1,新浪微博,0,我们也不能老是针对说实话的！搞得后面一堆比他高的在笑。//@uDG02K5BK：  很牛的大表叔来了，一起关注下领导吧....,0,2012-09-23,1,1
mxApJiRMvW,11,m,True,1,uDGUUSTOB,1,iPhone客户端,0,你也该下台了！[怒],0,2012-09-23,1,1
m0Wa9InBSu,11,m,False,1,uONPH0RNU,1,新浪微博,0,这些超级富豪管理下的中国，必然脱离我们这些老百姓啊。。。。。//@uP2ZKNHEX：  转发微博。,0,2012-09-23,1,1
meBylOifaX,11,m,True,1,uUPWF0CG0,1,新浪微博手机版,0,图片仅供参考，请以实际提供的实物为准!//@uONPGN0Y4： 动武底线,0,2012-09-23,1,1
mRc7DyYccy,44,m,True,1,u0VPFYWNT,1,新浪微博,0,这个必须转。表哥，表叔，该有表大爷了！,0,2012-09-23,1,1
mu9fVdp7MR,11,m,True,0,uHQYHHWKI,0,360安全浏览器,0,十亿青年十亿兵，国耻岂待儿孙平,0,2012-09-23,0,1
m0WaDrPhAq,32,m,True,1,uSIABVWKL,1,iPhone客户端,0,那暴政又怎么解释？[哈哈] //@uOQZGXUA4： 【无知】查了一下，暴民是指参与暴乱和暴动的人。[酷],0,2012-09-23,1,1
m3e3Sop9Oa,44,m,True,1,u0YUTZ4AS,1,iPhone客户端,0,应该是三块，两块膝盖骨加一块额骨 //@uS5WKZBT5： [话筒],0,2012-09-23,1,1
m0khtHdcS4,11,m,True,1,uII5MEOLS,1,iPhone客户端,0,俺不相信党的高级干部这么说爱国群众 //@uONP50TEC： 大表哥来了。,0,2012-09-23,1,1
mgY2WOExXt,34,m,True,1,uZXYUQ0DK,1,iPad客户端,0, //@uFA53B1X：   //@uPVDGYZVG：  我们的中国时代....//@uB5NNZBYE：  反腐倡廉，暴民有责。本人另设奖金5000元，凡我粉丝，向陕西省政府相关部门书面申请公开李金柱副省长的工资、收入信息者，本人将支付咨询费5000元，以政府部门的第一个书面答复为准，不论答复结果。知情权,0,2012-09-23,1,1
mu9fV8YrTF,11,m,True,1,u5KYC1IIJ,1,iPhone客户端,0,//@uDZPAUPZQ： 吃饭都不花钱，让他们公布个工资都还不肯//@uJWAAM305：  人民日报日人民，天朝的官员就是爽，带枝笔，吃到那签到那，真正做到了靠“笔头”吃饭！//@uII5PRCDV：  让他上钓鱼岛[右哼哼]//@,0,2012-09-23,1,1
mZmSc5mSI8,11,m,True,1,uJWAEW4ZQ,1,UC浏览器,0,摸摸，再摸就高潮了！//@uBKZX3F2G： “特色”还能延续多久？,0,2012-09-23,1,1
mdOGq6nz7b,11,m,True,1,uQZ0CUR01,1,新浪微博,0,求@uP2ZHGCMS： 鉴定！！！//@uCBTKGHU3：  虽然不认识，但是这表，差不了！//@ukn：  这都能找得到？[汗],0,2012-09-23,1,1
mhiuJLNh63,11,m,True,1,uQZ0CUR01,1,iPad客户端,0,我真的非常想知道！[织],0,2012-09-23,1,1
mdOGqRk53V,11,m,True,1,uQZ0CUR01,1,新浪微博,0,帮他火！//@uPKFOHZNG：  [good],0,2012-09-23,1,1
mgY2WLStfF,11,m,True,1,uQZ0CUR01,1,iPad客户端,0,试试吧，下雨天打孩子，闲得也是闲得！李金柱加油！ //@uZNJRKTFM：  他会红得发紫。[做鬼脸] //@uBK12V4SE： 哪他就是网络红人啦!//@uQZ0LJ0OK： 作为陕西人，试试//@uRSRB5VMJ： 可以试试，反正＂闲着也是闲着＂，呵呵！ //@ukn： 可能新浪先出故障…//@ukn：  那他可能要下台！不信，大家试试。,0,2012-09-23,1,1
mexkf5RoDs,81,m,True,1,u3511VSZF,1,新浪微博,0,回复@uJ2OA2HYN： 关键内衣NB. //@uJ2OA2HYN： 拍照前规定动作，1摘表，2去腰带，3藏手机，4放眼镜，自选动作可以有换衣服，换鞋，扔烟盒等等，哈哈哈[带感] //@u3511VSZF： 有了微博外在的东东越来越难了 //@ukn：  外在的可以靠网络的力量，有些看不到呢，比如财产、家属的国籍,0,2012-09-23,1,1
mkGsFkRVRG,81,m,True,1,u3511VSZF,1,新浪微博,0,有了微博外在的东东越来越难了//@ukn：  外在的可以靠网络的力量，有些看不到呢，比如财产、家属的国籍//@u3511VSZF：  这领导的眼镜和腰带值钱否？//@ukn：  //@u3511VSZF：  二表哥要火。请微博继续发力。@谢润良,0,2012-09-23,1,1
mZmScD8zXe,81,m,True,1,u3511VSZF,1,新浪微博,0,呵呵，持续转发//@u3JHZMNVJ：  这个块头大火力猛，建议大家集中开火，为他送各种行，违背潮流的小丑，必自掘坟墓！//@u3511VSZF： 这领导的眼镜和腰带值钱否？//@ukn：  //@u3511VSZF：  二表哥要火。请微博继续发力。@谢润良,0,2012-09-23,1,1
mzHtg1O5vL,81,m,True,1,u3511VSZF,1,新浪微博,0,这领导的眼镜和腰带值钱否？//@ukn：  //@u3511VSZF：  二表哥要火。请微博继续发力。@谢润良,0,2012-09-23,1,1
mvRRMcaFUg,81,m,True,1,u3511VSZF,1,新浪微博,0,呵呵，微博成了清腐机了//@uUPWNFHT4：  [转发]//@u3511VSZF： 二表哥要火。请微博继续发力。@谢润良,0,2012-09-23,1,1
mkGsFpEzXx,81,m,True,1,u3511VSZF,1,专业版微博,0,二表哥要火。请微博继续发力。@谢润良,0,2012-09-23,1,1
mCV3W8ZWdx,41,m,True,1,uWYNJL0BJ,1,新浪微博,0,"//@uZXYZZT1K：  //@u3JHZCE1Q：  张志新、林昭都是抹煞不了的事实，是我们民族的耻辱，必须年年讲，月月讲天天讲。//@u0YUSGHGL：  @ukn： 竟然有那么多的人说这是造谣,是""小道消息"",还说不要再纠结此事了,我真的是拍案而起了! 这样故意抹煞历史,遗忘历史的民族还有什么未来?!",0,2012-09-23,1,1
mJtAHRyeN3,11,m,True,1,uMMSGJHCN,1,新浪微博,0,还要小心你的皮带//@uQHCWZRXL：  哈哈，我也不戴表 //@uMMSGJHCN： 还是我的习惯比较好，从来不戴表，哈哈//@uB5FAZYIH：  表酱紫[抓狂] //@u0VPFYWNT：  这个必须转。表哥，表叔，该有表大爷了！,0,2012-09-23,1,1
m60xDWeBcK,11,m,True,1,uMMSGJHCN,1,新浪微博,0,还是我的习惯比较好，从来不戴表，哈哈//@uB5FAZYIH：  表酱紫[抓狂] //@u0VPFYWNT：  这个必须转。表哥，表叔，该有表大爷了！,0,2012-09-23,1,1
mVQ0c3FJVe,11,f,True,1,uVT4L4NCI,1,iPhone客户端,0,#乔海燕≪随记光阴≫新书发布会#,0,2012-09-23,1,1
mqJvAycNcU,41,m,True,1,uWYNGYE2Z,1,360安全浏览器,0,//@uBIBP3KDF：  孙大傻子，你就是傻子中的战斗机 ，《中国共产党中央中央委员会关于建国以来党的若干历史问题的决议》：文革是全局性的、长时间的左倾严重错误”，“不是也不可能是任何意义上的革命或社会进步”“是一场由领导者错误发动，被反革命集团利用，给党、国家和各族人民带来严重灾难的内乱”,0,2012-09-23,1,1
mAM10rAk66,61,m,True,1,uTS2DVNH3,1,iPhone客户端,0,喂！现在是反日啊'主题要明确！ //@uQHCHYHWV： 会不会被跨省？  //@uBIBOBDR0： 不敢再追了! //@uK3RELMH3： 表叔威武  //@ukn： 完了，瑞士经济又被你们这些网络暴民整瘫了。。。 //@uP2ZKNHEX： 无,0,2012-09-23,1,1
mf6HRkb53Y,11,m,True,1,u1CIABK01,1,新浪微博,0,//@uP2ZKNHEX：  转发微博。,0,2012-09-23,1,1
mRsr02pUbM,11,m,True,1,uB4H213JY,1,新浪微博,0,"【钓鱼岛：一再后退的底限】警告日方悬崖勒马,勒了多少回了,野马回头了吗?",0,2012-09-23,1,1
